user,location,tweet,Date,Tweet Coordinates
arunthakur_19,,RT @neeraj_rajput: India &amp; #Japan reaffirmed to counter #disinformation in the context of #COVID19 during telephonic conversation of Defenc…,2020-12-22 10:41:15,
neeraj_rajput,Delhi,India &amp; #Japan reaffirmed to counter #disinformation in the context of #COVID19 during telephonic conversation of D… https://t.co/F4lAjOn4l7,2020-12-22 10:40:55,
Vats_26,,"RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 10:35:33,
Aaarghhhhhh,Oz,RT @CaptainAdvance1: @deniseshrivell The #Quad all got one. Awarded for trashing trade with China and provoking military conflict. A dubiou…,2020-12-22 10:35:30,
Geeta_Mohan,"New Delhi, India","Defence Minister Rajnath Singh speaks to his Japanese counterpart Kishi Nobuo. 

Both are part of the #QUAD. https://t.co/FStKEZ0mxF",2020-12-22 10:32:53,
mlbkiwi,,RT @CaptainAdvance1: @deniseshrivell The #Quad all got one. Awarded for trashing trade with China and provoking military conflict. A dubiou…,2020-12-22 10:18:02,
r_frojd,Sverige,"Leg parts in progress update!

Thanks @wensen_he #Strongd
#k3lso #quad #quadruped #robotics #ros #prototype #design… https://t.co/lpsAyNn2QZ",2020-12-22 10:01:14,
pra_shant5,India,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 09:51:47,
Subhop83,,RT @7ru7h_1: 🚨USN 7th Fleet: The guided-missile destroyer USS John S. McCain conducted a freedom of navigation ops in SCS today. A Chinese…,2020-12-22 09:45:30,
jins94475391,,"RT @Beingsajiddarr: President Trump presented the legion of merit to Prime ministers of  3 #Quad countries ; Australia , Japan and India. h…",2020-12-22 09:30:28,
JAYKANSARA28,Ahmedabad,RT @7ru7h_1: 🚨USN 7th Fleet: The guided-missile destroyer USS John S. McCain conducted a freedom of navigation ops in SCS today. A Chinese…,2020-12-22 09:19:07,
shreekantjhala,,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 09:18:20,
shreekantjhala,,RT @7ru7h_1: 🚨USN 7th Fleet: The guided-missile destroyer USS John S. McCain conducted a freedom of navigation ops in SCS today. A Chinese…,2020-12-22 09:17:54,
technoid99,"भोपाल, भारत","RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 09:09:47,
Devadathgowda,"Banashankari, Bengaluru South","RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 09:05:08,
acrogengroup,Beijing，China,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-22 09:02:46,
hijggyfse,,RT @7ru7h_1: 🚨USN 7th Fleet: The guided-missile destroyer USS John S. McCain conducted a freedom of navigation ops in SCS today. A Chinese…,2020-12-22 09:02:00,
7ru7h_1,"Gilgit-Baltistan, India",🚨USN 7th Fleet: The guided-missile destroyer USS John S. McCain conducted a freedom of navigation ops in SCS today.… https://t.co/3THV9ES4XT,2020-12-22 09:01:33,
Yudhishthir_,Kanpur,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 09:00:37,
khedkar_suhas,,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 08:59:36,
JAYKANSARA28,Ahmedabad,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 08:59:10,
RISH_KD,🇮🇳,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 08:58:36,
Chandan_HDC,India,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 08:57:16,
Darkstuff99,Akhand Bharat,"RT @7ru7h_1: Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, Trump has be…",2020-12-22 08:55:57,
7ru7h_1,"Gilgit-Baltistan, India","Biden during his recent speech used term Asia-Pacific instead of Indo-Pacific for obvious Pro-China stand. 

Now, T… https://t.co/EPYY5uTXpJ",2020-12-22 08:55:26,
poddar_shashank,Jaipur,By conferring prestigious 'Legion Of Merit' award to @narendramodi @ScottMorrisonMP and @AbeShinzo President… https://t.co/8riYCW9BSh,2020-12-22 08:27:45,
Heydar_Ross_K,"Tokyo, Japan",How much do #Quad members share strategic goals with #India? It is not just #S400. This country has been a close pa… https://t.co/LHOq8078lc,2020-12-22 08:23:44,
KE1242,United States,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-22 07:59:26,
humanity62,"महाराष्ट्र, भारत","RT @tfiglobal: #Russia officially asks #India to mediate between it and #QUAD nations

Russia has expressed to India that it is ready to pl…",2020-12-22 07:41:17,
SyrahTonic,Bombae ❤️ 🇮🇳 ,They should take #Quad in objective manner too then https://t.co/5zziFPd2tT,2020-12-22 07:39:13,
AshishT28632985,"New Delhi,India",RT @asajjanhar: Russia wants to have its cake &amp; eat it too. It criticises Quad &amp; argues 4 sale of S-400 2 India. Russia must recognise Chin…,2020-12-22 07:34:04,
RishabhRajRana,HINDUSTAN,"RT @tfiglobal: #Russia officially asks #India to mediate between it and #QUAD nations

Russia has expressed to India that it is ready to pl…",2020-12-22 07:30:46,
Chanakyaoffice,Union Republic of HINDUSTAN ,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 06:58:49,
Chanakyaoffice,Union Republic of HINDUSTAN ,"RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 06:58:28,
Chanakyaoffice,Union Republic of HINDUSTAN ,"RT @Geeta_Mohan: Citation with #LegionOfMerit award states the following:
""Prime Minister Modi’s personal initiative strengthened the defen…",2020-12-22 06:58:24,
PatelViral,India,"RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 06:58:00,
rahuldi20161123,,RT @asajjanhar: Russia wants to have its cake &amp; eat it too. It criticises Quad &amp; argues 4 sale of S-400 2 India. Russia must recognise Chin…,2020-12-22 06:57:53,
Ketulkumar2020,Vadodara,"#QUAD leaders awarded prestigious Legion of Merit by US President #DonaldTrump 

PM Narendra #Modi, Australian Prim… https://t.co/jC5b19zfOM",2020-12-22 06:53:24,
mayank1999s,India,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 06:46:57,
dravirmani,India,"Interesting:  A costless #tactical action by #USA, but a signal that has #strategic resonance(#Quad) 🤔 https://t.co/2juxwLu09m",2020-12-22 06:45:21,
iRUPACE,"Nagpur, India 🇮🇳",@TheWolfpackIN #Russia is losing relevance. It will lose even more if it chooses to be #China's bitch. #Putin will… https://t.co/7gLDmeYEEY,2020-12-22 06:34:43,
advsubhashsiyag,"New Delhi, India","RT @CaptDKS: #QUAD gets another solid boost with highest degree of Chief Commander of USA, Legion of Merit, being conferred on Prime Minist…",2020-12-22 06:09:41,
iamshubham6060,"Kolhapur, India ","RT @tfiglobal: #Russia officially asks #India to mediate between it and #QUAD nations

Russia has expressed to India that it is ready to pl…",2020-12-22 05:57:21,
Rooppatti,India,"RT @CaptDKS: #QUAD gets another solid boost with highest degree of Chief Commander of USA, Legion of Merit, being conferred on Prime Minist…",2020-12-22 05:55:47,
CaptDKS,"New Delhi, India","#QUAD gets another solid boost with highest degree of Chief Commander of USA, Legion of Merit, being conferred on P… https://t.co/FKijyimsqu",2020-12-22 05:53:37,
tfiglobal,,"#Russia officially asks #India to mediate between it and #QUAD nations

Russia has expressed to India that it is re… https://t.co/mS4zEhdntw",2020-12-22 05:47:10,
desi_moji2,,RT @asajjanhar: Russia wants to have its cake &amp; eat it too. It criticises Quad &amp; argues 4 sale of S-400 2 India. Russia must recognise Chin…,2020-12-22 05:41:55,
CaptainAdvance1,A southern Labor voting state,@EMacskasy @A_Sinodinos @realDonaldTrump @ScottMorrisonMP @WHNSC Sadly it is to create a military bloc against Chin… https://t.co/PNfsea7cUW,2020-12-22 05:23:18,
sameerpatilIND,Mumbai/New Delhi,"RT @GatewayHouseIND: Russia supports India’s inclusive vision of the Indo-Pacific but has concerns about #Quad, reported @Rezhasan, @Hindus…",2020-12-22 05:16:51,
CaptainAdvance1,A southern Labor voting state,@A_Sinodinos @realDonaldTrump @ScottMorrisonMP @WHNSC The others recipients are current or former #Quad members Ind… https://t.co/oWNXJqY4Pq,2020-12-22 05:13:38,
GatewayHouseIND,"Mumbai, India","Russia supports India’s inclusive vision of the Indo-Pacific but has concerns about #Quad, reported @Rezhasan,… https://t.co/b0EfSaaSYp",2020-12-22 05:01:05,
CaptainAdvance1,A southern Labor voting state,@deniseshrivell The #Quad all got one. Awarded for trashing trade with China and provoking military conflict. A dub… https://t.co/1QetzqAxSA,2020-12-22 05:00:38,
Beingsajiddarr,"Srinagar, Jammu & Kashmir","President Trump presented the legion of merit to Prime ministers of  3 #Quad countries ; Australia , Japan and Indi… https://t.co/9bYyTZ57Qc",2020-12-22 04:25:46,
npzsky,"Kathmandu, Nepal","RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 04:06:06,
247robby,Apeldoorn (GLD) Holland,"[94] #Voordeel Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/xH23u8ENLd",2020-12-22 03:49:28,
Ryanforeverutd,,"RT @Geeta_Mohan: Citation with #LegionOfMerit award states the following:
""Prime Minister Modi’s personal initiative strengthened the defen…",2020-12-22 03:48:06,
nationfirstonly,India,"RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 03:25:35,
GiriGiriek,,"RT @Geeta_Mohan: Citation with #LegionOfMerit award states the following:
""Prime Minister Modi’s personal initiative strengthened the defen…",2020-12-22 03:19:39,
idkwatsup,,"RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 03:16:47,
Geeta_Mohan,"New Delhi, India","Citation with #LegionOfMerit award states the following:
""Prime Minister Modi’s personal initiative strengthened th… https://t.co/kUhdEaffm0",2020-12-22 03:16:12,
sunnysingh695,"New Delhi, India","RT @Geeta_Mohan: #MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for India's…",2020-12-22 03:06:23,
sansid123,,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 03:01:22,
imjosh007,Aaryavart ,RT @asajjanhar: Russia wants to have its cake &amp; eat it too. It criticises Quad &amp; argues 4 sale of S-400 2 India. Russia must recognise Chin…,2020-12-22 02:56:44,
Geeta_Mohan,"New Delhi, India","#MEA on US 'Legion of Merit' for PM Modi:

""Award is in recognition of the PM’s steadfast leadership &amp; vision for I… https://t.co/qbfRorIG8u",2020-12-22 02:53:29,
bavaluefinder,,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:40:42,
gosaliya_ashik,"New Delhi, India",Basically it's a recognition of #Quad n emphasis on @JoeBiden must continue to strengthen Quad. https://t.co/Kej7dFkdjt,2020-12-22 02:40:25,
asajjanhar,"Greater Noida, UP, near Delhi",Russia wants to have its cake &amp; eat it too. It criticises Quad &amp; argues 4 sale of S-400 2 India. Russia must recogn… https://t.co/qQuqGSxS03,2020-12-22 02:38:10,
jshilanjanm,"Faridabad, India","RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:37:57,
harishharry46,,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:37:33,
nbollapr,"Hyderabad, India","RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:36:15,
nistula,"New Delhi, India","RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:30:12,
horror06,New Delhi,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:29:14,
AshokKSingh13,,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:15:02,
SwadesiSujit,Always in move,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:09:53,
CSBiggers,"Washington, DC","RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 02:09:48,
PrudentHermit,New Delhi,"RT @Geeta_Mohan: #Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Australian Pri…",2020-12-22 01:57:55,
Geeta_Mohan,"New Delhi, India","#Breaking
#QUAD leaders awarded prestigious Legion of Merit by US President Donald Trump.
PM Narendra Modi, Austral… https://t.co/af3tyTRyY2",2020-12-22 01:57:22,
InsightGL,,RT @asthana_shashi: #Chinese joint air force exercises with #Pakistan in #Sindh  in response to the #IndoPacific #Quad exercises where #Ind…,2020-12-22 01:50:02,
gandhardesai,Singapore,A nudge to the incoming @JoeBiden administration for pursuing the #Quad https://t.co/SK0F2gjVou,2020-12-22 01:47:46,
WOLFWARRIOR901,"กรุงเทพมหานคร, ประเทศไทย",RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-21 23:30:56,
turugiunmei,新潟　長岡市,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-21 22:38:33,
D_Rail724,"Pennsylvania, USA",All season we ride* #bikelife #bike #quad #yamaha #yfz450 #yz250 https://t.co/9e3ISjgNrV,2020-12-21 19:51:31,
demonpowersport,"Markham, Ontario","Purple Beast! @purple_xmr 😈

Can Am Outlander Equipped with Demon Axles! 📸

#Polaris #Canam #Yamaha… https://t.co/bvbUUAR0Rb",2020-12-21 19:39:54,
sinski_,België,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-21 18:02:06,
asthana_shashi,India,RT @asthana_shashi: #Chinese joint air force exercises with #Pakistan in #Sindh  in response to the #IndoPacific #Quad exercises where #Ind…,2020-12-21 17:36:46,
asthana_shashi,India,#Chinese joint air force exercises with #Pakistan in #Sindh  in response to the #IndoPacific #Quad exercises where… https://t.co/2K5aKuGRIh,2020-12-21 17:36:15,
newsvoiceindia,India,"Russia says it recognises India's Indo-Pacific concept but Quad detrimental to inclusivity
#india #russia #quad… https://t.co/E5LlAUj7AE",2020-12-21 16:56:37,
billdavieshonda,Herefordshire,"Last minute gift ideas, quad boxes, helmets, trackers, lights, gun racks, seat covers, mitts, bike covers etc… https://t.co/PbYWjSD7mj",2020-12-21 16:55:15,
INAffairsReview,"Kolkata/Delhi, India","#Quad would be detrimental to inclusive dialogue: #Russia

https://t.co/Hwrpr5R5Uk",2020-12-21 16:53:06,
singhharsh_7,"Vadodara, Gujarat","#RajaMenon: To be taken seriously, #Quad needs military heft, not desultory naval exercises

With a desultory Quad… https://t.co/TKhmcIBY4r",2020-12-21 15:56:01,
247robby,Apeldoorn (GLD) Holland,"[1522] #Utrecht Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/bnJqKm89a0",2020-12-21 15:15:32,
superatvtweet,"Madison, IN","Nothing beats #donuts on a #Monday morning! 🍩☕️ #IntimidatorTires ♻️: @canam.girl
#superatv #satv #canam… https://t.co/kBz6M8vymZ",2020-12-21 14:34:37,
abj7809,,"RT @tfiglobal: If the #QUAD decides to go against China, #Japan will be ready to pound it with its new long-range missiles

The Suga govern…",2020-12-21 14:33:18,
BwoyaTingz,Jamaica. ,RT @MartinGiaJin: Watching #bwoyatingzpodcast n hear @JAMAICANFREDDIE name get drop from @marcychin me nuh #Jamaica wlda ready to @BwoyaTin…,2020-12-21 14:29:22,
Mark3Ds,"Ottawa, Ontario",@theUdayB @ShivshankaMenon @arunp2810 @EvanFeigenbaum @tvpaul1 @jmohanmalik @tanvi_madan @IPCSNewDelhi… https://t.co/RBgEfHzLPp,2020-12-21 14:23:47,
tfiglobal,,"If the #QUAD decides to go against China, #Japan will be ready to pound it with its new long-range missiles

The Su… https://t.co/bhmWImXot0",2020-12-21 14:11:03,
bespokeidiot,South East Uk,"Sunset at Belfairs Golf Course
Mavic 2 Pro
*Cropped for Instagram

Full panorama available at… https://t.co/T6S75hCqRz",2020-12-21 13:53:42,
LtSoap12,Banana Republic of 🇻🇪🍌,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-21 13:40:01,
CarnegieBeijing,"Beijing, China",.@Rudra_81: The continuing China-India standoff has shaped India’s more assertive position toward working with the… https://t.co/syeiVXdtti,2020-12-21 13:30:00,
SureshKr1960,Ludhiana,#Beijing is already perturbed by #Quad meetings &amp; #Australia being invited to #Malabar exercises &amp; the country perh… https://t.co/kAJN23fNjk,2020-12-21 12:58:10,
iRUPACE,"Nagpur, India 🇮🇳",@WIONews @sidhant #QUAD is a requirement.,2020-12-21 12:03:59,
wildcardmatt,"Northampton, England",Off road quad bike jumping during race  #Human #Person #Vehicle #Atv #Transportation #Clothing #Apparel #Helmet… https://t.co/g9ZvIv4Hsx,2020-12-21 11:53:05,
Ray40631598,,RT @jmscaronte: Latvia Recon Quad team #quad #recon #latvija https://t.co/PGqFagM2Eb,2020-12-21 11:25:00,
