user,location,tweet,Date,Tweet Coordinates
Lyzy5672,Switzerland,UK to send aircraft carrier strike group to waters near Japan https://t.co/lnfRdL9k0Y,2020-12-06 15:32:23,
curlybo2,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:31:05,
makyadeshpande,Aurangabad,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:30:33,
Artificialbra1n,,RT @minnovationhub: Artificial Intelligence for the Indo-Pacific: A Blueprint for 2030 https://t.co/qONRAAwXsq https://t.co/ZFVLIcJbfg,2020-12-06 15:30:08,
HKBritFisheries,Hong Kong,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:29:53,
Tomcola4,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:28:30,
NONPLVSD,Utopia Plenetia,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:27:02,
Artificialbra1n,,RT @ShawnJordanMG: Artificial Intelligence for the Indo-Pacific: A Blueprint for 2030 https://t.co/GmC4u4kxnN https://t.co/ryrHu7k3rO,2020-12-06 15:25:36,
jessgott83,Republic of Korea,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 15:25:34,
MohdKha55041838,,RT @arunkumar783: Greetings to Indian Naval Force on #NavyDay2020! Newly acquired strength evokes confidence in Indian Ocean and Indo Pacif…,2020-12-06 15:24:36,
xiufeng95,,"RT @DeptofDefense: #FlashbackFriday: Earlier this year, crews from Ellsworth Air Force Base, S.D., conducted training over the Indo-Pacific…",2020-12-06 15:24:03,
ImmortalSingh2,Canada / India,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:15:03,
shawtaro,japan,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:14:05,
herohatta,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 15:13:53,
9nFnvZYUKDJUCfg,Украина,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:10:45,
aneedrisha,,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 15:10:13,
krporeddy,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:09:56,
Shinden9,N'Hampsha,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:09:23,
WoneTone,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:07:49,
paulhunghk1001,Hong Kong,"RT @paulhunghk1001: 🚨#UK TO SEND AIRCRAFT CARRIER STRIKE GROUP TO WATERS NEAR #JAPAN🚨

It is unusual that countries other than those in the…",2020-12-06 15:06:55,
jmohanmalik,Paradise,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 15:06:55,
SpikeVak,Hong Kong,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:05:27,
JamesH220,"North Carolina, USA","RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:05:23,
alphacentauriii,"Earth, Sol System.","RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:05:21,
Z2QoUru1fsqYqZI,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:04:52,
WhiteHongkonger,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:04:21,
Jameulyn1,"North Carolina, USA","RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:03:12,
