user,location,tweet,Date,Tweet Coordinates
RaSrirahul72,"New Delhi, India",RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 05:55:51,
TheAkashsolanke,"Pune, India",@globaltimesnews #QUAD is the future of indo-pacific,2020-11-21 05:31:48,
AdvaitaVedenta,Bharat,"RT @livefist: JUST IN: First photos just in from Phase 2 of #Malabar2020, with the USS Nimitz &amp; INS Vikramaditya carrier battle groups &amp; sh…",2020-11-21 05:18:21,
aCommonHindu,India,@RT_com #quad answer to Chinese aggression!!,2020-11-21 05:13:37,
jayi_wang,"Taipei City, Taiwan","RT @jayi_wang: 9/ The Quadrilateral
Security Dialogue #Quad
The Washington Swamp
plus their Running Dogs
are PLAYING with FIRE ;
Per today'…",2020-11-21 04:56:13,
jayi_wang,"Taipei City, Taiwan","RT @jayi_wang: 9-4/ #Malabar2020
(the 24th edition) 
- Participants : #Quad
- Phase-I : NOV 3~6 
Location : #BayOfBengal
- Phase-II : NOV 1…",2020-11-21 04:55:08,
prabhuferrari,"Chennai, Tamil Nadu",RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 04:16:45,
Akhil1dixit,"Mumbai, India ",RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 04:12:47,
kakar_harsha,"Lucknow, India",RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 04:12:16,
rejitweets,"Kerala, India",RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 04:07:42,
DextrousNinja,Spectral Extant,RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 03:32:34,
n_shekar,தமிழ்நாடு/Tamilnadu India,RT @saikirankannan: How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan deeper…,2020-11-21 03:29:53,
saikirankannan,🇸🇬 × 🇮🇳 + 🇮🇩,How the current diplomatic and political climate coupled with China's hard to get strategy is pushing #Pakistan dee… https://t.co/2dWDz6kh7y,2020-11-21 03:28:13,
Pradips88441383,"Ahmadabad City, India","Final Day of #Malabar2020 🇮🇳🇺🇲🇯🇵🇦🇺

The power of #Quad ... Indian Navy's King INS Vikramaditya along with it's MiG-… https://t.co/PKAaZHtWlH",2020-11-21 03:25:50,
Its_abhi57,Noida,"RT @AbhishekMatiman: #thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underway…",2020-11-21 03:04:27,
aiceebaicee,♥♥  ♥♥,RT @intelfeedia: The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic partnership…,2020-11-21 03:01:51,
chevyy195,,"also, by including two QUAD members, the RCEP gives China more time and maneuverability in the Indo-Pacific. 

basi… https://t.co/hpRMwFT1KL",2020-11-21 02:28:32,
VikramKMalkani,"Bengaluru, India","RT @Akshobh: #Australia participates for the first time in the #Malabarexercise since 2007. #Malabar #India #Japan #USA #Quad 

https://t.c…",2020-11-21 01:58:23,
China__Focus,"Beijing, China",The #QUAD is now loosely united by the unsubstantiated idea that #China has hegemonic aspirations across #Asia and… https://t.co/uKYeuvlZHf,2020-11-21 00:00:00,
SayNoToSino,A Basement In Beijing,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 23:55:01,
VietNameXchange,QP92+8P,RT @intelfeedia: The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic partnership…,2020-11-20 23:32:38,
abinjedeed,,"RT @abjj_1: Drop a LIKE if you enjoyed! SUB if you’re new!
https://t.co/kMgnNScsHG

#WarZone #cod #warzone #sniper #gaming #callofdutyclips…",2020-11-20 23:04:20,
ShamikB15515296,,"A 14-point ‘charge sheet,’ threats &amp; warnings — when China glares at Aus... https://t.co/b1cgjesy8R via @YouTube Is… https://t.co/UUr42AKRjm",2020-11-20 22:43:55,
abjj_1,,"Drop a LIKE if you enjoyed! SUB if you’re new!
https://t.co/kMgnNScsHG

#WarZone #cod #warzone #sniper #gaming… https://t.co/eKDAfCewIm",2020-11-20 22:40:15,
MichaelWebMason,UK,"Looking for something different to to on your #holidays in #Tenerife ?

We have over 200 #Excursions to choose from… https://t.co/9v67pBVyYY",2020-11-20 22:37:21,
msethi16,,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 21:24:05,
SOUMENM54925757,,RT @ParadiseRajwar: We are getting ready for the future to take on the inevitable.....#Quad,2020-11-20 21:01:53,
RWArmy12,,"🥰...... 
#Quad4
#Quad riding
#mudpluggers

https://t.co/pkmYhzPe72",2020-11-20 20:47:55,
MananSH10458937,,"RT @AbhishekMatiman: #thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underway…",2020-11-20 20:19:20,
ChinaSprit,,As long as few #Indian leaders act as Pawn in western/#American hand till then #India will not understand #China as… https://t.co/YEjoSlmMlT,2020-11-20 19:59:52,
GdotArroyo,"120 Ellis Rd, Lake in the Hills, IL 60156, USA",Loving my new (primarily drone) video setup. It has been a while since I was this excited about a computer.⠀… https://t.co/IAWJs2KmgC,2020-11-20 18:58:27,
jeffreybecker73,"Washington, DC",RT @jppjagannath1: Thank you. The special issue will have a set of excellent papers from experts around the globe discussing the prospects…,2020-11-20 18:54:14,
sanjeevkumar11,New Delhi,"RT @nmfindia: With #Australia's entry #Malabar2020 brings together for the 1st time, all 4 countries of the #QUAD grouping for the war game…",2020-11-20 18:40:32,
Akshobh,Washington DC 🇺🇸via 🇸🇬🇮🇳,"#Australia participates for the first time in the #Malabarexercise since 2007. #Malabar #India #Japan #USA #Quad 

https://t.co/oDtvxoM8MX",2020-11-20 18:34:05,
familydisaster,"Sioux Falls, SD",RT @IndoPac_Info: How members of #Quad are stepping up the heat to counter #China's belligerence and growing influence in the #SouthChinaSe…,2020-11-20 18:04:38,
familydisaster,"Sioux Falls, SD","RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 18:04:22,
bkum2000,Noida,RT @intelfeedia: The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic partnership…,2020-11-20 17:36:09,
AndrewSErickson,"Cambridge, MA",RT @intelfeedia: The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic partnership…,2020-11-20 17:28:24,
intelfeedia,"Seattle, WA",The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic part… https://t.co/WkMB6J6Sgj,2020-11-20 17:23:09,
jppjagannath1,,Thank you. The special issue will have a set of excellent papers from experts around the globe discussing the prosp… https://t.co/a7mnBZtADp,2020-11-20 17:22:50,
Mark3Ds,"Ottawa, Ontario",@mfisheroverseas @indiannavy @vgmenon99 @theUdayB @FranticGoat @Australian_Navy @MARPAC_FMARP @IndoPac_Info… https://t.co/6qZfBh13dC,2020-11-20 17:18:28,
nspatiltweets,,"RT @AbhishekMatiman: #thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underway…",2020-11-20 16:57:41,
ShubhamSinghall,"Haryana, India","RT @AbhishekMatiman: #thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underway…",2020-11-20 16:44:03,
LtGenGurmit,"New Delhi, India","RT @AbhishekMatiman: #thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underway…",2020-11-20 16:36:31,
isahilverma10,"| धर्मशाला, हिमाचल प्रदेश |","RT @WIONews: #Gravitas | Navies of India, Australia, Japan and the US are participating in the Malabar Exercise. China's state mouthpiece @…",2020-11-20 16:32:56,
ChahatSusawat,,"RT @caucus_hindu: ...combat China’s growing power 🇨🇳 in Southeast Asia.
🛥⛴
Link: https://t.co/cDHF9g3IRY

#Malabar #MalabarExercise #Indian…",2020-11-20 15:25:16,
SinghVistrit,,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 15:18:21,
mbishnoi39,Rajasthan,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 14:57:00,
s_jkr,New Delhi,"RT @StratNewsGlobal: On #TalkingPoint #Malabar2020 #IndoPacific #Quad

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt James…",2020-11-20 14:54:41,
SachinKum0009,India,"RT @r_frojd: First walk in Gazebo. Enough for tonight 🤓

#k3lso #quad #gazebo #ros #leggedrobotics #quadruped #mjbots #tmotor https://t.co/…",2020-11-20 14:53:27,
imarpitmi,Mathura ➡️ Delhi,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 14:41:38,
UsanasF,India,"The winds in the Indian Ocean have changed for good 
#Malabar2020 #IndoPacific #Quad https://t.co/QjcHfumFn0",2020-11-20 14:34:45,
Viren_Doshi,Ahmedabad,"RT @MarisePayne: The #Quad is a diplomatic network with a positive agenda: a region governed by rules, not power, &amp; regional security &amp; rec…",2020-11-20 14:32:10,
jshilanjanm,"Faridabad, India","RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 14:19:23,
amitabhprevi,India,"RT @StratNewsGlobal: On #TalkingPoint #Malabar2020 #IndoPacific #Quad

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt James…",2020-11-20 14:18:48,
StratNewsGlobal,"New Delhi, India","On #TalkingPoint #Malabar2020 #IndoPacific #Quad

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt Ja… https://t.co/7WTToZTLuO",2020-11-20 14:18:37,
adityaraushan15,"Kolkata, India","RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 14:17:25,
cgramaglia2,National Capital Region,"RT @Journal_INDOPAC: #China stops charade on #trade dispute with #Australia,
@theage #Quad #IndoPacific
https://t.co/JoCgI6WDrc",2020-11-20 14:12:40,
Hanumegowda_H,"Bengaluru, India","RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 14:02:12,
vishal____joshi,"Bageshwar, Uttarakhand ","RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 13:56:41,
Tushar69406576,,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 13:53:34,
wittyrishabh123,,"RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 13:53:31,
tawqeerhussain,"New Delhi, India","24th edition of #MALABAR maritime exercise, hosted by Indian Navy in two phases, concluded in the Arabian Sea today… https://t.co/wBxYKLCW3w",2020-11-20 13:53:23,
pprasant,"Chennai, Tamilnadu, India","RT @sneheshphilip: #Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy says…",2020-11-20 13:51:37,
sneheshphilip,New Delhi,"#Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy… https://t.co/yc8NgF7Y5V",2020-11-20 13:49:33,
Foxcharlie,Hong Kong,#Quad City Challenger Ii ✈ flying near #HongKong at 5800ft with tail N2645U #Private A290F3 #UnitedStates 🇺🇸 #ADSB… https://t.co/cs12HVml5G,2020-11-20 13:47:59,
Deepto49,,RT @ParadiseRajwar: We are getting ready for the future to take on the inevitable.....#Quad,2020-11-20 13:13:50,
vinodku20659954,,RT @ParadiseRajwar: We are getting ready for the future to take on the inevitable.....#Quad,2020-11-20 12:36:24,
AfrozSeikh,,"RT @sneheshphilip: #Quad countries come together for complex phase 2 of #Malabar naval exercise 

Two aircraft carriers, 1 nuclear submarin…",2020-11-20 12:26:58,
q24hpexHeqpCUvm,,RT @IndoPac_Info: How members of #Quad are stepping up the heat to counter #China's belligerence and growing influence in the #SouthChinaSe…,2020-11-20 12:19:30,
ankkitkg,India,"@globaltimesnews With no mask, no glove, no jacket, poor guys r having hot food without winter clothes :)...#World… https://t.co/E36LvKDDqZ",2020-11-20 12:08:04,
Journal_INDOPAC,"Maxwell AFB, Alabama","#China stops charade on #trade dispute with #Australia,
@theage #Quad #IndoPacific
https://t.co/JoCgI6WDrc",2020-11-20 11:53:43,
Rajatsi74945766,,RT @MayankNSingh: Very confusing signals from #Japan #Australia. They cannot be indulging in FTA's under #China led #RCEP and at the same t…,2020-11-20 11:26:34,
MichaelWebMason,UK,"Looking for something different to to on your #holidays in #Tenerife ?

We have over 200 #Excursions to choose from… https://t.co/298ZcIOHHz",2020-11-20 11:23:42,
pamreeb,"Whitefish, MT",RT @IndoPac_Info: How members of #Quad are stepping up the heat to counter #China's belligerence and growing influence in the #SouthChinaSe…,2020-11-20 11:15:48,
WhiteHongkonger,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 11:06:57,
Z2QoUru1fsqYqZI,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:53:20,
AnirCareer,"Pune, India",The #Quad to counter #China https://t.co/kWQT9LBjdE,2020-11-20 10:48:05,
curiouspiklu,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:46:34,
Gato188,Pre-1788 Terra Nullius,RT @IndoPac_Info: How members of #Quad are stepping up the heat to counter #China's belligerence and growing influence in the #SouthChinaSe…,2020-11-20 10:46:05,
wildgees8,北緯35度21分39秒、東経138度43分39,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:32:34,
Mark45dominic,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:31:16,
amalfull1000,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:29:46,
ratihegde,Mumbai,"RT @AbhishekMatiman: #Fleet #Pakistan #warzone
#Chinazi #chinaindiafaceoff
#Quad @DefenceMinIndia @Ptr6Vb @arunp2810 @palepurshankar @RDXTh…",2020-11-20 10:27:18,
Lauhuang1,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:26:09,
TibetPeople,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:24:36,
bushidanvp,,"RT @IndoPac_Info: #Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make up the…",2020-11-20 10:24:33,
IndoPac_Info,South East Asia,"#Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make u… https://t.co/gd23cFlOwq",2020-11-20 10:24:02,
AsiaAnalyst47,"Kuala Lumpur, Malaysia",The recent #Malabar naval exercises off the coast of India reflects the naval dimension of the deepening #Quad coal… https://t.co/c252c3WlGm,2020-11-20 10:15:08,
SSXman2,"Benin-City, Nigeria",RT @bloggingcash: #Flywoo #Dji Mr #Steel Go #PRO #Hero 8 #GPS 6s 5” #FPV #Quad #Drone #Long #Range #Buzzer - https://t.co/zX7MX3tmLp  #Dron…,2020-11-20 10:08:12,
bloggingcash,Worldwide,#Flywoo #Dji Mr #Steel Go #PRO #Hero 8 #GPS 6s 5” #FPV #Quad #Drone #Long #Range #Buzzer - https://t.co/zX7MX3tmLp… https://t.co/RoEfKnSGsj,2020-11-20 09:53:26,
TwitMarke7s,Worldwide,#Flywoo #Dji Mr #Steel Go #PRO #Hero 8 #GPS 6s 5” #FPV #Quad #Drone #Long #Range #Buzzer - https://t.co/3tYbjMG4XA  #DroneGopro,2020-11-20 09:53:25,
MENT4LS,In Your Head,King of the commonwealth! #Gears5 #SouthAfrican #Quad #FFA https://t.co/n261ot1w8x,2020-11-20 09:47:42,
oshols, Nigeria,"RT @r_frojd: Some minor progress with #rexgym and open loop walk. Still trying to get ik up and running! 🙌 

#k3lso #ai #quad #quadruped #l…",2020-11-20 09:26:11,
VaziraniShul,In heaven with 72 Virgins,"RT @VaziraniShul: Indian Army || The #Fearless❤️🇮🇳🚩

I bet u’ll have #goosebumps😍😍😍

#JaiHindKiSena🇮🇳🚩❤️ll #IndianArmy🇮🇳🚩❤️ll #IndianArmedF…",2020-11-20 08:43:35,
CaptDKS,"New Delhi, India","RT @StratNewsGlobal: On #TalkingPoint Today Live 2:30 PM CET//7 PM IST 

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt Jam…",2020-11-20 08:42:47,
tarungfx,,"RT @amitabhprevi: Coordinated practice firing on aerial &amp; surface targets #Malabar2020 Phase 2.
#Quad #IndoPacific 

video @indiannavy 

@U…",2020-11-20 08:34:17,
