user,location,tweet,Date,Tweet Coordinates
chane_gomes,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:07:49,
stephanofalcao,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:06:47,
triciaakr,,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:06:45,
ArielMaloney_,,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:06:35,
jordanesquem,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:06:15,
PplOfIndia,"Kerala, India.","@Akhilsocialism Not only Kozhikode, entire Malabar is given a step-motherly treatment!",2020-12-04 16:05:00,
poojaaa_r,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:04:57,
adrianthecaiman,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:04:20,
tmsquared98,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:03:12,
trini2dbone_7,T&T,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:02:18,
nakitas63,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:01:06,
86ix8Tre,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:00:35,
chelseatgibbs,,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 16:00:32,
sharmparm,Trinidad,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:59:33,
p_ariiiiel,,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:59:23,
krystin_kh,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:58:49,
bryan_utg,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:58:44,
kev_9494,Trinidad and Tobago,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:58:35,
astrostarannie,planet e-3,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:57:33,
_PassMeTheJava,868,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:57:13,
_esaputa_,,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:56:19,
PU222Y,868,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:56:03,
peachysie,"haunted, moss covered cottage","RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:53:50,
Parmind79422741,"Vancouver, British Columbia","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 15:53:06,
stocks_in,India,[Automated tweet] Ex-#HDFCBank boss Aditya Puri's family buys ₹ 50-crore home at Mumbai’s Malabar Hill https://t.co/8Zsmsq6Jj9,2020-12-04 15:50:38,
RaleighAccolade,"Raleigh, NC",Raleigh Among Top 7 Cities for Major Inosculating Malabar Kinoes #raleigh,2020-12-04 15:50:13,
SolodovDmitry,"Delhi, India","RT @TOIIndiaNews: Striking a balance after Malabar, India holds exercise with Russia https://t.co/zoJL3E14NT",2020-12-04 15:46:32,
SummitSWCD,"Akron, OH",RT @RichlandSWCD: Thanks to Commissioner Marilyn John for joining @RichlandSWCD &amp; Malabar Farm for the rain barrels we donated to Malabar F…,2020-12-04 15:46:17,
nikhilmw,views personal,RT @KailashBabarET: Former @HDFC_Bank MD Aditya Puri's family buys Rs 50-crore sea-view #luxury #apartment in South #Mumbai's Malabar Hill.…,2020-12-04 15:45:36,
draupdi_mamta,ɱαɦเรɱαƭเ साम्राज्य,"RT @EconomicTimes: The family has paid Rs 1 crore as the stamp duty for the property’s registration that was executed on November 25, showe…",2020-12-04 15:45:16,
SanithThomas,Thrissur,@annausha @ranjona Are u sure about that? The Orthodox churches were established in AD  1054. The first churches in… https://t.co/WnNhztWgGP,2020-12-04 15:41:44,
KKmantra,"Mumbai, India",RT @KailashBabarET: Former @HDFC_Bank MD Aditya Puri's family buys Rs 50-crore sea-view #luxury #apartment in South #Mumbai's Malabar Hill.…,2020-12-04 15:41:27,
Rajwadkar,Mumbai,RT @KailashBabarET: Former @HDFC_Bank MD Aditya Puri's family buys Rs 50-crore sea-view #luxury #apartment in South #Mumbai's Malabar Hill.…,2020-12-04 15:37:51,
HimadriBuch,"Mumbai, India",RT @KailashBabarET: Former @HDFC_Bank MD Aditya Puri's family buys Rs 50-crore sea-view #luxury #apartment in South #Mumbai's Malabar Hill.…,2020-12-04 15:37:15,
FinanzLinksAsia,,▶ Former HDFC Bank MD Aditya Puri’s family buys Rs 50 crore apartment in Malabar Hill - Economic Times: Former HDFC… https://t.co/taVpL8wWil,2020-12-04 15:36:32,
blondalexa,she/her • black • 🇹🇹,"RT @leahmariealyssa: Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:36:03,
taizun_tapia,,"RT @moneycontrolcom: Former @HDFC_Bank boss Aditya Puri, who is now a senior advisor at @OneCarlyle, has bought a property worth Rs 50 Cror…",2020-12-04 15:35:35,
moneycontrolcom,Mumbai,"Former @HDFC_Bank boss Aditya Puri, who is now a senior advisor at @OneCarlyle, has bought a property worth Rs 50 C… https://t.co/zYblUZkkYc",2020-12-04 15:35:00,
NavasPk14,,@keralarailnews what about Malabar exprss,2020-12-04 15:33:45,
KailashBabarET,"Mumbai, Maharashtra",Former @HDFC_Bank MD Aditya Puri's family buys Rs 50-crore sea-view #luxury #apartment in South #Mumbai's Malabar H… https://t.co/fEzc72f7va,2020-12-04 15:33:42,
EconomicTimes,,"The family has paid Rs 1 crore as the stamp duty for the property’s registration that was executed on November 25,… https://t.co/JYoOnobGfh",2020-12-04 15:32:01,
RichlandSWCD,"Mansfield, OH",Thanks to Commissioner Marilyn John for joining @RichlandSWCD &amp; Malabar Farm for the rain barrels we donated to Mal… https://t.co/pcx5EiMyH1,2020-12-04 15:27:22,
HiranshiM,"Pune, India",Hellooo I am back! Please help me out! Specifically in the MALABAR HILL area 😬 https://t.co/Ypazzc1SdG,2020-12-04 15:24:42,
leahmariealyssa,Trinidad and Tobago • she/her ,"Selina Paraboo (15) of Malabar Road.
Last seen: 28th October,2020 https://t.co/9gapdojjst",2020-12-04 15:23:19,
VishalS39114108,,"RT @rajatpTOI: India &amp; US hold a flurry of exercises every year, ranging from the top-notch naval Malabar wargames to the counter-terror Va…",2020-12-04 15:20:24,
rajatpTOI,"New Delhi, India","India &amp; US hold a flurry of exercises every year, ranging from the top-notch naval Malabar wargames to the counter-… https://t.co/i27qQrNEmh",2020-12-04 15:17:44,
amitlale007,"Pune, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 15:17:02,
astik_shishya,,"RT @rajatpTOI: Striking a balance after #Malabar with #Quad, India conducts naval exercise with Russia! https://t.co/xRw63VNkvb",2020-12-04 15:07:53,
ShubhaanN,"New Delhi, India",RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 15:07:20,
sradeep_d,Hyderabad,RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 15:06:28,
yobiswajitpat,On Mother Earth,RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 15:06:03,
ParulChandraP,New  Delhi,"RT @rajatpTOI: Striking a balance after #Malabar with #Quad, India conducts naval exercise with Russia! https://t.co/xRw63VNkvb",2020-12-04 15:05:48,
YusufDFI,"Bengaluru, India",RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 15:00:29,
pandeyji_k_beta,भारतवर्ष काशी क्षेत्र  India,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 14:55:27,
praveen87047369,"INDIA,BIHAR,MADHEPURA ,PURAINI",QUAD Group | Malabar Naval Exercise 2020 | Australia Included in Malabar... https://t.co/1rP8HtAaXG via @YouTube,2020-12-04 14:53:13,
ZapKeyIndia,India,Registration data accessed by https://t.co/Esk1qKhxOy indicates that the unit was bought for Rs 50 crore and stamp… https://t.co/f5AUXEC1EV,2020-12-04 14:51:58,
GauravRajawat_,"Bhind, India","RT @livefist: Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 Malabar exe…",2020-12-04 14:51:52,
ShillKaushik,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 14:31:39,
Rezhasan,Dilli,RT @ManashPBhuyan: Indian Navy kick starts a two-day naval drill with Russian Navy in the Indian Ocean region that comes days after the Mal…,2020-12-04 14:28:58,
ManashPBhuyan,New Delhi,Indian Navy kick starts a two-day naval drill with Russian Navy in the Indian Ocean region that comes days after th… https://t.co/08strDeRtV,2020-12-04 14:24:56,
aparanjape,"Pune, India","Striking a balance after Malabar, India holds exercise with Russia 
 https://t.co/wVRPCYTXjg - @rajatpTOI",2020-12-04 14:13:52,
BHARATIYASEEKER,,RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 14:12:46,
GokulJB2,"Land of Tamils,🇮🇳",RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 14:07:14,
rajatpTOI,"New Delhi, India","Striking a balance after #Malabar with #Quad, India conducts naval exercise with Russia! https://t.co/xRw63VNkvb",2020-12-04 14:05:21,
Shrikant_STPIB,"Bengaluru, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 14:03:07,
BigdaChora,,RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 14:01:50,
TOITopStories,,"After Malabar, India holds exercise with Russia https://t.co/2ZinJg2VWU",2020-12-04 14:00:05,
bajaramakanth,,"RT @TOIIndiaNews: Striking a balance after Malabar, India holds exercise with Russia https://t.co/zoJL3E14NT",2020-12-04 13:59:14,
amitakjain,"India, Bharat, Hindustan","Actually stamp duty cut is helping small flat buyers??
Govt should have reduced to 1% hoti 1cr flat and further sla… https://t.co/Wvwjb0GXUh",2020-12-04 13:58:23,
Vineet_AHC,"New Delhi, India",RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 13:58:20,
AusDHCIndia,New Delhi,RT @AusHCIndia: “The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together quadrilater…,2020-12-04 13:58:10,
AusHCIndia,"New Delhi, India",“The undeniable success of Malabar this year helps to tell a broader story - that 🇦🇺🇮🇳🇯🇵🇺🇸 are working together qua… https://t.co/E33T3NmHeJ,2020-12-04 13:57:07,
FinanzLinksAsia,,▶ Ex-HDFC Bank boss Aditya Puri's family buys Rs 50-crore home at Mumbai’s Malabar Hill - https://t.co/itIacUZbDk:… https://t.co/eiRbUdxSe0,2020-12-04 13:52:32,
TOIIndiaNews,"New Delhi, India","Striking a balance after Malabar, India holds exercise with Russia https://t.co/zoJL3E14NT",2020-12-04 13:50:50,
kerry_hunt,Connecticut,"RT @blkhomesteader: (Malabar spinach) - ""If you think you are too small to make a difference, you haven't spent a night with a mosquito"" ht…",2020-12-04 13:47:31,
dagda9918,,"RT @blkhomesteader: (Malabar spinach) - ""If you think you are too small to make a difference, you haven't spent a night with a mosquito"" ht…",2020-12-04 13:46:54,
Malabar_Bucolic,,@GabrielSterling @StojBoj @GaSecofState Your comparing steam to combustible engines. You voting for Loeffler and Pe… https://t.co/L20cE8JaXH,2020-12-04 13:46:52,
Suraj_Micku,"Ranchi, India","RT @ANI: On behalf of the US Mission in India, a very happy Navy Day to Indian Navy. We thank you for hosting the US, Japan, &amp; Australia fo…",2020-12-04 13:34:21,
HappyMapleTrees,"Corbeil & Ottawa, Ontario","RT @blkhomesteader: (Malabar spinach) - ""If you think you are too small to make a difference, you haven't spent a night with a mosquito"" ht…",2020-12-04 13:34:01,
LyranEmpress,"Texas, USA",To my infosec &amp; hacker peeps this ip 160.116.248.206 is using a Canadian masking for an area near the Malabar airpo… https://t.co/UICMaEkaP4,2020-12-04 13:33:45,
JS02_Hyd,ShriRaam- Raja Kush Vansh,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 13:24:47,
Umang1India,भारत,"RT @livefist: Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 Malabar exe…",2020-12-04 13:21:15,
keeper_of_books,Fangorn,"RT @blkhomesteader: (Malabar spinach) - ""If you think you are too small to make a difference, you haven't spent a night with a mosquito"" ht…",2020-12-04 13:06:56,
TylerHadley15,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 13:03:18,
blkhomesteader,Earth / Zone9b,"(Malabar spinach) - ""If you think you are too small to make a difference, you haven't spent a night with a mosquito"" https://t.co/zleDLBdcnE",2020-12-04 13:00:00,
CongiCrooks,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 12:53:44,
ronnysen,Calcutta,"Bombay from Malabar Hill by S.H. Raza, 1948.
Gouache on paper, 23.5 x 35.25 in (59.5 x 89.4 cm) https://t.co/yZzbd1376q",2020-12-04 12:34:44,
southasiansnews,"New York, USA",US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises - india news - https://t.co/o7f0Whj4Dz,2020-12-04 12:33:18,
urs__rohilla__,India,"RT @HindustanTimes: US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises
https://t.co/Zj0gJX5I22",2020-12-04 12:25:18,
HindustanTimes,"New Delhi, India","US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises
https://t.co/Zj0gJX5I22",2020-12-04 12:23:58,
singdevraj,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 12:22:21,
RobsAllotment,"Sheffield, UK",@bouquetcelia Can’t be black pepper as the seeds would be hard and shouldn’t stain your fingers. There are other sp… https://t.co/d4fVlgPk3L,2020-12-04 12:22:10,
RobsAllotment,"Sheffield, UK",@bouquetcelia That looks like Malabar spinach to me!,2020-12-04 12:17:02,
TKuttappi,जम्बूद्वीपे भरतखण्डे भारतवर्षे,@Nambeeshan1 @_titanmasked__ That’s more recent Alle ? Like 5-6 years back and tat too Kasargod. I am referring to… https://t.co/cWinunUhl3,2020-12-04 12:10:58,
satishtezaa,"New Delhi, India",RT @ORFMumbai: Inviting Australia to join the Malabar naval exercises is not a bad idea. But New Delhi should not sign up to quadrilateral…,2020-12-04 12:08:34,
evewin89,JAMSHEDPUR (TATA) (INDIA),"https://t.co/AOBgO36IhV

https://t.co/6cSle6H2a4

Malabar (Blue-Winged) Parrots in HD

Parrots in HD

#Parrots in… https://t.co/A2RhPx4702",2020-12-04 12:04:55,
QuizMetro,,"#QOTD by @QuizMetro 

1.What was the name of the Quad naval Exercise that took place in November 2020?

a.Nimitz
b.… https://t.co/o8YwUnbaWb",2020-12-04 12:00:52,
satishtezaa,"New Delhi, India",RT @ORFMumbai: The participation of Australia in #Malabar2020 exercise marks an additional sphere of engagement in the already many-tiered…,2020-12-04 12:00:24,
travioli_14,,"RT @D_Supriya: Malabar Parakeet, Virajpet, Coorg, India. 
Such curious and active birds they are, was watching me from the top of the tree…",2020-12-04 11:44:17,
nisharai_ggc,"Bokaro,Ghaziabad ,Noida, India",@incognito9 @IndiAves @goldsant They are old big canopy trees so try u many get many birds there Malabar Trogon bhi… https://t.co/JJo54K29GJ,2020-12-04 11:36:01,
eclipsonist,,"RT @propgt14: Back to normalcy

The service of Train No. 06630 Mangaluru Central-Thiruvananthapuram Daily Special(Malabar Special) will com…",2020-12-04 11:33:26,
Suchita71,,"@inqilaabist @PriyamvadaGopal Heres another. 
https://t.co/hwJ3K9dHxD",2020-12-04 11:30:49,
Yashodhara,Bangalore,"@karachikhatmal @AnasMagnificent Tons of biryani in sub continent: Dindigul biryani (A special nutty Khyma rice), w… https://t.co/LocljpSKSb",2020-12-04 11:18:58,
ganeshkhude,"New Delhi, India",@aasadhu @vinay1011 @livefist @ShivAroor I think this pic is from Malabar Naval Exercise 2020 of #QUAD nations: 🇮🇳… https://t.co/altKa51hDL,2020-12-04 11:05:32,
passivelyactive,"Mumbai, India",@incognito9 @IndiAves @goldsant Malabar bulbul will be a fashionable name,2020-12-04 11:03:31,
AsiaMTI,"Washington, DC","After the recent Quad ministerial and with Australia joining Exercise Malabar, expectations for the Quad's role in… https://t.co/SLKNOw5ju5",2020-12-04 11:00:00,
asianbooklist,,"@zoeannewest Hi Zoe, some brilliant paperbacks out in March:
Truth Be Told by @KiaAbdullah 
Midnight at Malabar Hou… https://t.co/EAXoYj1OlM",2020-12-04 10:56:26,
guardingindia,India,"RT @guardingindia: Watch : Inside Malabar 2020 Naval Exercise #Malabar2020 
https://t.co/wAkA7Il4pA",2020-12-04 10:28:59,
propgt14,Palakkad,"RT @propgt14: Back to normalcy

The service of Train No. 06630 Mangaluru Central-Thiruvananthapuram Daily Special(Malabar Special) will com…",2020-12-04 10:19:29,
propgt14,Palakkad,"Back to normalcy

The service of Train No. 06630 Mangaluru Central-Thiruvananthapuram Daily Special(Malabar Special… https://t.co/uew401DCF9",2020-12-04 10:19:21,
rashmiprasan,"bangalore,India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 10:14:14,
A1Biswal8,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 10:10:39,
anku6,,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 09:58:12,
ketan72,India,"US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises. #QUAD 
 https://t.co/L0ZKmiYkIU",2020-12-04 09:47:53,
preksha_indian,,More hard power needed to create deterrence. https://t.co/yaCnM5lrt8,2020-12-04 09:37:04,
AshaLakariya,,"RT @ANI: On behalf of the US Mission in India, a very happy Navy Day to Indian Navy. We thank you for hosting the US, Japan, &amp; Australia fo…",2020-12-04 09:25:47,
SPANmag,"New Delhi, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 09:18:54,
raji143,"New Delhi, Delhi","RT @BonavitaMauro: Australia's recent return to the Malabar exercise is a positive sign, but, as @raji143 writes 👇, to concretely counter t…",2020-12-04 09:13:36,
vinay_sonone1,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 09:08:50,
USAndChennai,"Chennai, Tamil Nadu, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 09:08:50,
IamWhat_IAm,Bangalore,"RT @livefist: Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 Malabar exe…",2020-12-04 09:02:43,
AmanMeh74671322,"New Delhi, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 09:01:14,
BonavitaMauro,"London, England","Australia's recent return to the Malabar exercise is a positive sign, but, as @raji143 writes 👇, to concretely coun… https://t.co/EWOuNyZZKE",2020-12-04 09:00:21,
mbishnoi39,Rajasthan,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 08:59:42,
Bhilai,Bhilai,"RT @ANI: On behalf of the US Mission in India, a very happy Navy Day to Indian Navy. We thank you for hosting the US, Japan, &amp; Australia fo…",2020-12-04 08:52:25,
ElaineARoche,Ireland,Coast of Malabar - Ry Cooder and The Chieftains https://t.co/vcpEjG1tDP via @YouTube @ebhodge @spurdog1916  Morning ☕️☕️,2020-12-04 08:49:57,
basavaraj_shi,Bangalore,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:49:48,
babulal13072000,Jaipur (Rajasthan) India,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:49:47,
ShivAroor,Delhi,"RT @livefist: Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 Malabar exe…",2020-12-04 08:48:20,
vishalpcbvisha1,ALLAHABAD,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:42:30,
iamVVSS,"Hyderabad, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:38:57,
ronyeap,,"RT @livefist: Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 Malabar exe…",2020-12-04 08:37:25,
RajputAnmol,"Sultanpur, UP","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:36:43,
livefist,"New Delhi, India","Hi @DDNewslive, that isn’t an Indian Navy ship in the foreground. That’s Japanese warship JS Kurama from the 2014 M… https://t.co/Ri6SHalqZJ",2020-12-04 08:36:18,
basant_bhoruka,"Mumbai, India","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:29:56,
PBNS_India,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 08:28:03,
MitramandalD,,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 08:20:40,
FNW_IN,,Malabar Gold strengthens presence in Middle East with new store in Dubai. https://t.co/FNUJygWQ6P https://t.co/L2kSQHCYq7,2020-12-04 08:20:03,
sameerpatel13,gurgaon,"US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises
Taking to Twitter, Juster sai… https://t.co/ISjtAOXbyr",2020-12-04 08:17:49,
praveen1107,India,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 08:15:58,
jins94475391,,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 08:10:22,
Kittycake413,👻 Your Local Build-A-Bear 👽,"RT @D_Supriya: Malabar Parakeet, Virajpet, Coorg, India. 
Such curious and active birds they are, was watching me from the top of the tree…",2020-12-04 08:06:02,
amitanandal88,"New Delhi, India",RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 08:04:46,
dhanjit5861,"Assam, India",RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 07:57:35,
Amritpr92065045,,RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 07:56:53,
AusCGChennai,"Chennai, India",RT @AusHCIndia: A salute from Australia to all the brave men and women of the @indiannavy on #NavyDay2020. Thank you for hosting the Exerci…,2020-12-04 07:55:33,
bajaramakanth,,RT @TOIIndiaNews: US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises https://t.co/8SmSSAlQL0,2020-12-04 07:54:47,
roy6388,,RT @USPacificFleet: We get to share some of our tactics and procedures...so if the situation would arise in the future where we'd need to o…,2020-12-04 07:48:55,
NicoHarriman,,"RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 07:48:42,
CatchNews,"908, 9th Floor, Tower A1, Ansa","US envoy expresses gratitude to Indian Navy on Navy Day for hosting Malabar Exercises

#US #IndianNavy #NavyDay… https://t.co/US1ZJOvBQ2",2020-12-04 07:48:34,
USIBC,"DC, NYC, CA, New Delhi, Mumbai","RT @USAmbIndia: On behalf of the U.S. Mission in India, a very happy #NavyDay to @IndianNavy.  We thank you for hosting the U.S., Japan, an…",2020-12-04 07:47:42,
Dalwinder26,Bharat / India,"There will be mobs and individuals balancing out 

= The concept of Hindu - Rashtra 
= Concept of Malabar or islami… https://t.co/TevZiLgsio",2020-12-04 07:43:11,
Sumitsi40177030,,@amberchaudhary8 @KanganaTeam I told u to search on google u were eager to learn about it Malabar hindu massacre ..… https://t.co/KCmgLDEkNN,2020-12-04 07:41:56,
